"","spp","gname","FBgn","v3","cyt","pos","chr","startp","stopp"
"14283","Dmel","CG14293","FBgn0038657","","","","",NA,NA
"14284","Dmel","CG14284","FBgn0038677","","","","",NA,NA
"14285","Dmel","CG11667","FBgn0038743","","","","",NA,NA
"14286","Dmel","CG15921","FBgn0038800","","","","",NA,NA
"14287","Dmel","CG11917","FBgn0039333","","","","",NA,NA
"14288","Dmel","CG15567","FBgn0039843","","","","",NA,NA
"14289","Dmel","CG13301","FBgn0039893","","","","",NA,NA
"14290","Dmel","CG11224","FBgn0039935","","","","",NA,NA
"14291","Dmel","CG17165","FBgn0039940","","","","",NA,NA
"14292","Dmel","CG17865","FBgn0039948","","","","",NA,NA
"14293","Dmel","CG12579","FBgn0039951","","","","",NA,NA
"14294","Dmel","CG17879","FBgn0039952","","","","",NA,NA
"14295","Dmel","CG17668","FBgn0039953","","","","",NA,NA
"14296","Dmel","CG17418","FBgn0039956","","","","",NA,NA
"14297","Dmel","CG17679","FBgn0039961","","","","",NA,NA
"14298","Dmel","CG17444","FBgn0039963","","","","",NA,NA
"14299","Dmel","CG18246","FBgn0039964","","","","",NA,NA
"14300","Dmel","CG12563","FBgn0039973","","","","",NA,NA
"14301","Dmel","CG17920","FBgn0039976","","","","",NA,NA
"14302","Dmel","CG17455","FBgn0039978","","","","",NA,NA
"14303","Dmel","CG17473","FBgn0039984","","","","",NA,NA
"14304","Dmel","CG17474","FBgn0039985","","","","",NA,NA
"14305","Dmel","CG18257","FBgn0039986","","","","",NA,NA
"14306","Dmel","CG12555","FBgn0039988","","","","",NA,NA
"14307","Dmel","CG12416","FBgn0039992","","","","",NA,NA
"14308","Dmel","CG17787","FBgn0039999","","","","",NA,NA
"14309","Dmel","CG15215","FBgn0040000","","","","",NA,NA
"14310","Dmel","CG12595","FBgn0040006","","","","",NA,NA
"14311","Dmel","CG17495","FBgn0040012","","","","",NA,NA
"14312","Dmel","CG17164","FBgn0040013","","","","",NA,NA
"14313","Dmel","CG17412","FBgn0040014","","","","",NA,NA
"14314","Dmel","CG12631","FBgn0040018","","","","",NA,NA
"14315","Dmel","CG12575","FBgn0040023","","","","",NA,NA
"14316","Dmel","CG12577","FBgn0040025","","","","",NA,NA
"14317","Dmel","CG17653","FBgn0040026","","","","",NA,NA
"14318","Dmel","CG17452","FBgn0040027","","","","",NA,NA
"14319","Dmel","CG15826","FBgn0040033","","","","",NA,NA
"14320","Dmel","CG12550","FBgn0040036","","","","",NA,NA
"14321","Dmel","CG17613","FBgn0040040","","","","",NA,NA
"14322","Dmel","CG17506","FBgn0040041","","","","",NA,NA
"14323","Dmel","CG17643","FBgn0040043","","","","",NA,NA
"14324","Dmel","CG12578","FBgn0040046","","","","",NA,NA
"14325","Dmel","CG17413","FBgn0040047","","","","",NA,NA
"14326","Dmel","CG17427","FBgn0040049","","","","",NA,NA
"14327","Dmel","CG17403","FBgn0040050","","","","",NA,NA
"14328","Dmel","CG17402","FBgn0040051","","","","",NA,NA
"14329","Dmel","CG17398","FBgn0040052","","","","",NA,NA
"14330","Dmel","CG17674","FBgn0040053","","","","",NA,NA
"14331","Dmel","CG12475","FBgn0040054","","","","",NA,NA
"14332","Dmel","CG14474","FBgn0040055","","","","",NA,NA
"14333","Dmel","CG17417","FBgn0040058","","","","",NA,NA
"14334","Dmel","yip4","FBgn0040062","","","","",NA,NA
"14335","Dmel","p88","FBgn0040081","","","","",NA,NA
"14336","Dmel","p82","FBgn0040082","","","","",NA,NA
"14337","Dmel","p78","FBgn0040083","","","","",NA,NA
"14338","Dmel","p76","FBgn0040084","","","","",NA,NA
"14339","Dmel","p74","FBgn0040085","","","","",NA,NA
"14340","Dmel","p147","FBgn0040086","","","","",NA,NA
"14341","Dmel","p110","FBgn0040088","","","","",NA,NA
"14342","Dmel","lectin-24Fb","FBgn0040100","","","","",NA,NA
"14343","Dmel","lectin-24Fa","FBgn0040101","","","","",NA,NA
"14344","Dmel","lectin-24Da","FBgn0040103","","","","",NA,NA
"14345","Dmel","l(3)tk21","FBgn0040109","","97D1-97D13","","",NA,NA
"14346","Dmel","l(3)tk12","FBgn0040110","","97D1-97D13","","",NA,NA
"14347","Dmel","l(3)tk11","FBgn0040111","","97D1-97D13","","",NA,NA
"14348","Dmel","CG14183","FBgn0036931","3-46","76E1-76E1","3L:20024687..20027835(-1)","3L",20024687,20027835
"14349","Dmel","l(2)AR-49","FBgn0040113","2-","","","",NA,NA
"14350","Dmel","l(2)AR-44","FBgn0040114","2-","","","",NA,NA
"14351","Dmel","l(2)23Db","FBgn0040115","","23D1-23D4","","",NA,NA
"14352","Dmel","l(2)23Da","FBgn0040116","","23D1-23D4","","",NA,NA
"14353","Dmel","l(2)23Dd","FBgn0040120","","23C1-23E2","","",NA,NA
"14354","Dmel","l(2)23Dc","FBgn0040121","","23C1-23E2","","",NA,NA
"14355","Dmel","l(2)23CDf","FBgn0040122","","23C3-23D2","","",NA,NA
"14356","Dmel","l(2)23CDe","FBgn0040123","","23C3-23D2","","",NA,NA
"14357","Dmel","l(2)23CDd","FBgn0040124","","23C3-23D2","","",NA,NA
"14358","Dmel","l(2)23CDc","FBgn0040125","","23C3-23D2","","",NA,NA
"14359","Dmel","l(2)23CDb","FBgn0040126","","23C3-23D2","","",NA,NA
"14360","Dmel","l(2)23CDa","FBgn0040127","","23C3-23D2","","",NA,NA
"14361","Dmel","l(2)22Ak","FBgn0040128","","[21C8--22B1] Left limit from inclusion within Df(2L)S2 (FBrf0125112) Right limit from inclusion within Df(2L)S2 (FBrf0125112)","","",NA,NA
"14362","Dmel","l(2)22Aj","FBgn0040129","","[21C8--22B1] Left limit from inclusion within Df(2L)S2 (FBrf0125112) Right limit from inclusion within Df(2L)S2 (FBrf0125112)","","",NA,NA
"14363","Dmel","l(2)22Ai","FBgn0040130","","[21C8--22B1] Left limit from inclusion within Df(2L)S2 (FBrf0125112) Right limit from inclusion within Df(2L)S2 (FBrf0125112)","","",NA,NA
"14364","Dmel","l(2)22Ah","FBgn0040131","","[21C8--22B1] Left limit from inclusion within Df(2L)S2 (FBrf0125112) Right limit from inclusion within Df(2L)S2 (FBrf0125112)","","",NA,NA
"14365","Dmel","l(2)22Ag","FBgn0040132","","[21C8--22B1] Left limit from inclusion within Df(2L)S2 (FBrf0125112) Right limit from inclusion within Df(2L)S2 (FBrf0125112)","","",NA,NA
"14366","Dmel","l(2)22Af","FBgn0040133","","[21C8--22B1] Left limit from inclusion within Df(2L)S2 (FBrf0125112) Right limit from inclusion within Df(2L)S2 (FBrf0125112)","","",NA,NA
"14367","Dmel","l(1)G0498","FBgn0040136","","12F3-12F7","","",NA,NA
"14368","Dmel","l(1)G0490","FBgn0040140","","8C4-8C10","","",NA,NA
"14369","Dmel","l(1)G0487","FBgn0040143","","12C4-12C8","","",NA,NA
"14370","Dmel","l(1)G0478","FBgn0040147","1-","","","",NA,NA
"14371","Dmel","l(1)G0467","FBgn0040154","","12D-12D","","",NA,NA
"14372","Dmel","l(1)G0464","FBgn0040155","","8F-8F","","",NA,NA
"14373","Dmel","l(1)G0459","FBgn0040157","","7D-7D","","",NA,NA
"14374","Dmel","l(1)G0451","FBgn0040158","","1C-1C","","",NA,NA
"14375","Dmel","l(1)G0442","FBgn0040162","","13E8-13E9","","",NA,NA
"14376","Dmel","l(1)G0422","FBgn0040164","","1C-1C","","",NA,NA
"14377","Dmel","l(1)G0376","FBgn0040167","","7E5-7E10","","",NA,NA
"14378","Dmel","l(1)G0366","FBgn0040168","","11B5-11B12","","",NA,NA
"14379","Dmel","l(1)G0362","FBgn0040169","","3A3-3A4","","",NA,NA
"14380","Dmel","l(1)G0347","FBgn0040172","","14B1-14B4","","",NA,NA
"14381","Dmel","l(1)G0344","FBgn0040173","","13A1-13A6","","",NA,NA
"14382","Dmel","l(1)G0279","FBgn0040182","","3E3-3E7","","",NA,NA
"14383","Dmel","l(1)G0257","FBgn0040183","1-","","","",NA,NA
"14384","Dmel","l(1)G0226","FBgn0040185","1-","","","",NA,NA
"14385","Dmel","l(1)G0214","FBgn0040187","","11A-11A","","",NA,NA
"14386","Dmel","l(1)G0197","FBgn0040190","","9B-9B","","",NA,NA
"14387","Dmel","l(1)G0185","FBgn0040192","","12E5-12E7","","",NA,NA
"14388","Dmel","l(1)G0184","FBgn0040193","1-","","","",NA,NA
"14389","Dmel","l(1)G0087","FBgn0040200","","6E-6E","","",NA,NA
"14390","Dmel","iab-2PRE","FBgn0040210","","","","",NA,NA
"14391","Dmel","fs(?)BP73","FBgn0040213","","","","",NA,NA
"14392","Dmel","fs(?)BL54","FBgn0040214","","","","",NA,NA
"14393","Dmel","fs(3)BQ16","FBgn0040215","3-","","","",NA,NA
"14394","Dmel","fs(3)BA32","FBgn0040216","3-","","","",NA,NA
"14395","Dmel","fs(2)LJ25","FBgn0040217","2-","","","",NA,NA
"14396","Dmel","fs(2)BP76","FBgn0040218","2-","","","",NA,NA
"14397","Dmel","fs(2)BG07","FBgn0040219","2-","","","",NA,NA
"14398","Dmel","fs(2)BA37","FBgn0040220","2-","","","",NA,NA
"14399","Dmel","fs(2)AB00","FBgn0040221","2-","","","",NA,NA
"14400","Dmel","anon-57Bd","FBgn0040244","","","","",NA,NA
"14401","Dmel","anon-57Bc","FBgn0040245","","","","",NA,NA
"14402","Dmel","anon-57Bb","FBgn0040246","","","","",NA,NA
"14403","Dmel","anon-57Ba","FBgn0040247","","","","",NA,NA
"14404","Dmel","anon-49Db","FBgn0040248","","35F8-35F11","","",NA,NA
"14405","Dmel","Transpac\pol","FBgn0040265","","","","",NA,NA
"14406","Dmel","Transpac\gag","FBgn0040266","","","","",NA,NA
"14407","Dmel","Su(Rex)","FBgn0040272","","","","",NA,NA
"14408","Dmel","Pth","FBgn0040292","","","","",NA,NA
"14409","Dmel","EY3-4","FBgn0040327","3-","","","",NA,NA
"14410","Dmel","EY3-3","FBgn0040328","","93B6-93D4","","",NA,NA
"14411","Dmel","EY3-2","FBgn0040329","","93B6-93D4","","",NA,NA
"14412","Dmel","EY2-8","FBgn0040330","","49C1-50D1","","",NA,NA
"14413","Dmel","EY2-6","FBgn0040331","2-","","","",NA,NA
"14414","Dmel","EY2-5","FBgn0040332","","21C7-23A2","","",NA,NA
"14415","Dmel","Cyp12a2","FBgn0040476","","","","",NA,NA
"14416","Dmel","BobD","FBgn0040484","","","","",NA,NA
"14417","Dmel","BobC","FBgn0040485","","71A1-71A2","","",NA,NA
"14418","Dmel","BobB","FBgn0040486","","71A1-71A2","","",NA,NA
"14419","Dmel","CG17445","FBgn0040515","","","","",NA,NA
"14420","Dmel","CG11602","FBgn0040526","","84E8-84E10","","",NA,NA
"14421","Dmel","CG11603","FBgn0040527","","","","",NA,NA
"14422","Dmel","CG14699","FBgn0040543","","","","",NA,NA
"14423","Dmel","CG14700","FBgn0040544","","","","",NA,NA
"14424","Dmel","CG14702","FBgn0040545","","","","",NA,NA
"14425","Dmel","CG14705","FBgn0040546","","","","",NA,NA
"14426","Dmel","CG14706","FBgn0040547","","","","",NA,NA
"14427","Dmel","CG14389","FBgn0040550","","","","",NA,NA
"14428","Dmel","CG14371","FBgn0040555","","","","",NA,NA
"14429","Dmel","CG14364","FBgn0040557","","","","",NA,NA
"14430","Dmel","CG14361","FBgn0040558","","","","",NA,NA
"14431","Dmel","CG14844","FBgn0040561","","","","",NA,NA
"14432","Dmel","CG12417","FBgn0040564","","","","",NA,NA
"14433","Dmel","CG12332","FBgn0040567","","","","",NA,NA
"14434","Dmel","CG12331","FBgn0040568","","","","",NA,NA
"14435","Dmel","CG17201","FBgn0040572","","","","",NA,NA
"14436","Dmel","CG15496","FBgn0040581","","","","",NA,NA
"14437","Dmel","CG17624","FBgn0040586","","","","",NA,NA
"14438","Dmel","CG13839","FBgn0040589","","","","",NA,NA
"14439","Dmel","CG13824","FBgn0040593","","","","",NA,NA
"14440","Dmel","CG14236","FBgn0040605","","","","",NA,NA
"14441","Dmel","CG14263","FBgn0040610","","","","",NA,NA
"14442","Dmel","CG12882","FBgn0040614","","","","",NA,NA
"14443","Dmel","CG12871","FBgn0040616","","","","",NA,NA
"14444","Dmel","CG12515","FBgn0040617","","","","",NA,NA
"14445","Dmel","CG12451","FBgn0040633","","","","",NA,NA
"14446","Dmel","CG12979","FBgn0040638","","","","",NA,NA
"14447","Dmel","CG12545","FBgn0040642","","","","",NA,NA
"14448","Dmel","CG12566","FBgn0040643","","","","",NA,NA
"14449","Dmel","CG15463","FBgn0040652","","","","",NA,NA
"14450","Dmel","CG15659","FBgn0040655","","","","",NA,NA
"14451","Dmel","CG13593","FBgn0040665","","","","",NA,NA
"14452","Dmel","CG17409","FBgn0040668","","","","",NA,NA
"14453","Dmel","CG14602","FBgn0040669","","","","",NA,NA
"14454","Dmel","CG12569","FBgn0040671","","","","",NA,NA
"14455","Dmel","CG12476","FBgn0040672","","","","",NA,NA
"14456","Dmel","CG15586","FBgn0040678","","","","",NA,NA
"14457","Dmel","CG14663","FBgn0040683","","","","",NA,NA
"14458","Dmel","CG13899","FBgn0040690","","","","",NA,NA
"14459","Dmel","CG13915","FBgn0040691","","","","",NA,NA
"14460","Dmel","CG13938","FBgn0040692","","","","",NA,NA
"14461","Dmel","CG14976","FBgn0040695","","","","",NA,NA
"14462","Dmel","CG13714","FBgn0040701","","","","",NA,NA
"14463","Dmel","CG12494","FBgn0040703","","","","",NA,NA
"14464","Dmel","CG11930","FBgn0040704","","","","",NA,NA
"14465","Dmel","CG15430","FBgn0040707","","","","",NA,NA
"14466","Dmel","CG15421","FBgn0040708","","","","",NA,NA
"14467","Dmel","CG15409","FBgn0040711","","","","",NA,NA
"14468","Dmel","CG15392","FBgn0040713","","","","",NA,NA
"14469","Dmel","CG15391","FBgn0040714","","","","",NA,NA
"14470","Dmel","CG14350","FBgn0040721","","","","",NA,NA
"14471","Dmel","CG14349","FBgn0040722","","","","",NA,NA
"14472","Dmel","CG16906","FBgn0040724","","","","",NA,NA
"14473","Dmel","CG14504","FBgn0040738","","","","",NA,NA
"14474","Dmel","CG15606","FBgn0040742","","","","",NA,NA
"14475","Dmel","CG12711","FBgn0040744","","","","",NA,NA
"14476","Dmel","CG13943","FBgn0040748","","","","",NA,NA
"14477","Dmel","CG13341","FBgn0040753","","","","",NA,NA
"14478","Dmel","CG13166","FBgn0040758","","","","",NA,NA
"14479","Dmel","CG13181","FBgn0040760","","","","",NA,NA
"14480","Dmel","CG13233","FBgn0040767","","","","",NA,NA
"14481","Dmel","CG13234","FBgn0040768","","","","",NA,NA
"14482","Dmel","CG12431","FBgn0040769","","","","",NA,NA
"14483","Dmel","CG12939","FBgn0040770","","","","",NA,NA
"14484","Dmel","CG12430","FBgn0040772","","","","",NA,NA
"14485","Dmel","CG12922","FBgn0040774","","","","",NA,NA
"14486","Dmel","CG12827","FBgn0040782","","","","",NA,NA
"14487","Dmel","CG12554","FBgn0040785","","","","",NA,NA
"14488","Dmel","CG12518","FBgn0040787","","","","",NA,NA
"14489","Dmel","CG13697","FBgn0040791","","","","",NA,NA
"14490","Dmel","CG13052","FBgn0040800","","","","",NA,NA
"14491","Dmel","CG12329","FBgn0040802","","","","",NA,NA
"14492","Dmel","CG13453","FBgn0040804","","","","",NA,NA
"14493","Dmel","CG13456","FBgn0040806","","","","",NA,NA
"14494","Dmel","CG14114","FBgn0040815","","","","",NA,NA
"14495","Dmel","CG14146","FBgn0040820","","","","",NA,NA
"14496","Dmel","CG14150","FBgn0040822","","","","",NA,NA
"14497","Dmel","CG14169","FBgn0040824","","","","",NA,NA
"14498","Dmel","CG12599","FBgn0040838","","","","",NA,NA
"14499","Dmel","CG13286","FBgn0040841","","","","",NA,NA
"14500","Dmel","CG12572","FBgn0040844","","","","",NA,NA
"14501","Dmel","CG17496","FBgn0040846","","102E3-102E5","","",NA,NA
"14502","Dmel","CG15222","FBgn0040854","","","","",NA,NA
"14503","Dmel","CG15223","FBgn0040855","","","","",NA,NA
"14504","Dmel","CG11366","FBgn0040857","","","","",NA,NA
"14505","Dmel","CG11359","FBgn0040858","","","","",NA,NA
"14506","Dmel","CG11264","FBgn0040860","","","","",NA,NA
"14507","Dmel","CG15722","FBgn0040861","","","","",NA,NA
"14508","Dmel","CG15755","FBgn0040864","","","","",NA,NA
"14509","Dmel","CG15763","FBgn0040869","","","","",NA,NA
"14510","Dmel","CG12694","FBgn0040872","","","","",NA,NA
"14511","Dmel","CG12696","FBgn0040873","","","","",NA,NA
"14512","Dmel","CG15600","FBgn0040874","","","","",NA,NA
"14513","Dmel","CG15045","FBgn0040882","","","","",NA,NA
"14514","Dmel","CG12528","FBgn0040886","","","","",NA,NA
"14515","Dmel","CG14775","FBgn0040896","","","","",NA,NA
"14516","Dmel","CG13757","FBgn0040901","","","","",NA,NA
"14517","Dmel","CG12687","FBgn0040908","","","","",NA,NA
"14518","Dmel","CG12686","FBgn0040909","","","","",NA,NA
"14519","Dmel","CG15895","FBgn0040919","","","","",NA,NA
"14520","Dmel","CG15334","FBgn0040926","","","","",NA,NA
"14521","Dmel","CG15315","FBgn0040933","","","","",NA,NA
"14522","Dmel","CG15248","FBgn0040937","","","","",NA,NA
"14523","Dmel","CG12639","FBgn0040945","","","","",NA,NA
"14524","Dmel","CG14272","FBgn0040957","","","","",NA,NA
"14525","Dmel","CG15868","FBgn0040962","","","","",NA,NA
"14526","Dmel","CG15492","FBgn0040970","","","","",NA,NA
"14527","Dmel","CG7473","FBgn0040978","","","","",NA,NA
"14528","Dmel","CG15285","FBgn0040979","","","","",NA,NA
"14529","Dmel","CG15146","FBgn0040988","","","","",NA,NA
"14530","Dmel","CG15156","FBgn0040990","","","","",NA,NA
"14531","Dmel","CG13302","FBgn0041006","","","","",NA,NA
"14532","Dmel","CG17541","FBgn0041007","","","","",NA,NA
"14533","Dmel","CG41132","FBgn0041008","","","","",NA,NA
"14534","Dmel","zep","FBgn0041086","3-47.0","h47-h58","","",NA,NA
"14535","Dmel","volcano","FBgn0041088","","","","",NA,NA
"14536","Dmel","ubi-d4","FBgn0041091","","41E-41E","","",NA,NA
"14537","Dmel","quiescin","FBgn0041098","","","","",NA,NA
"14538","Dmel","ppo","FBgn0041099","","32D1-32D2","","",NA,NA
"14539","Dmel","neuro-d4","FBgn0041104","","12A-12A","","",NA,NA
"14540","Dmel","ms(3)S125011b","FBgn0041107","","89B2-89B3","","",NA,NA
"14541","Dmel","medo","FBgn0041110","","28E-28E","","",NA,NA
"14542","Dmel","l(3)cl-R3","FBgn0041112","","81-100","","",NA,NA
"14543","Dmel","l(3)cl-L5","FBgn0041113","","61-80","","",NA,NA
"14544","Dmel","l(3)S028404b","FBgn0041114","","","","",NA,NA
"14545","Dmel","l(2)k09834","FBgn0041117","2-","","","",NA,NA
"14546","Dmel","l(2)k077","FBgn0041118","","21-60","","",NA,NA
"14547","Dmel","l(2)cl-R11","FBgn0041119","","41-60","","",NA,NA
"14548","Dmel","l(2)cl-L3","FBgn0041120","","21-40","","",NA,NA
"14549","Dmel","l(2)45Bf","FBgn0041121","","45B-45B","","",NA,NA
"14550","Dmel","l(2)45Be","FBgn0041122","","45B-45B","","",NA,NA
"14551","Dmel","l(2)45Bd","FBgn0041123","","45B-45B","","",NA,NA
"14552","Dmel","l(2)45Am","FBgn0041124","","45A-45A","","",NA,NA
"14553","Dmel","l(2)45Al","FBgn0041125","","45A-45A","","",NA,NA
"14554","Dmel","l(2)45Ak","FBgn0041126","","45A-45A","","",NA,NA
"14555","Dmel","l(2)45Aj","FBgn0041127","","45A-45A","","",NA,NA
"14556","Dmel","l(2)45Ah","FBgn0041128","","45A-45A","","",NA,NA
"14557","Dmel","l(2)45Ag","FBgn0041129","","45A-45A","","",NA,NA
"14558","Dmel","l(2)45Af","FBgn0041130","","45A-45A","","",NA,NA
"14559","Dmel","l(2)45Ae","FBgn0041131","","45A-45A","","",NA,NA
"14560","Dmel","l(2)44Fj","FBgn0041132","","44F-44F","","",NA,NA
"14561","Dmel","l(2)44Fi","FBgn0041133","","44F-44F","","",NA,NA
"14562","Dmel","l(2)44Fh","FBgn0041134","","44F-44F","","",NA,NA
"14563","Dmel","l(2)44Fg","FBgn0041135","","44F-44F","","",NA,NA
"14564","Dmel","l(2)44Ff","FBgn0041136","","44F-44F","","",NA,NA
"14565","Dmel","l(2)44Ea","FBgn0041137","","44D1-44E4","","",NA,NA
"14566","Dmel","l(2)44Dd","FBgn0041138","","44D1-44E4","","",NA,NA
"14567","Dmel","l(2)44Dc","FBgn0041139","","44D1-44E4","","",NA,NA
"14568","Dmel","l(2)44Da","FBgn0041140","","44C1-44E14","","",NA,NA
"14569","Dmel","l(1)1Bm","FBgn0041144","","1B5-1B10","","",NA,NA
"14570","Dmel","hypnos-P","FBgn0041148","","2B6-2B12","","",NA,NA
"14571","Dmel","freshair","FBgn0041153","","","","",NA,NA
"14572","Dmel","flk","FBgn0041154","","65A1-65A2","","",NA,NA
"14573","Dmel","aya","FBgn0041163","","","","",NA,NA
"14574","Dmel","anon-F1","FBgn0041165","","","","",NA,NA
"14575","Dmel","anon-C1","FBgn0041166","","","","",NA,NA
"14576","Dmel","anon-A6","FBgn0041167","","","","",NA,NA
"14577","Dmel","anon-A3","FBgn0041168","","","","",NA,NA
"14578","Dmel","anon-82Aa","FBgn0041169","","82A1-82A3","","",NA,NA
"14579","Dmel","ade4","FBgn0041172","1-","","","",NA,NA
"14580","Dmel","SSP6107","FBgn0041189","","","","",NA,NA
"14581","Dmel","PH4alpha-RP","FBgn0041197","","","","",NA,NA
"14582","Dmel","Lipocalin","FBgn0041202","","","","",NA,NA
"14583","Dmel","H23-14","FBgn0041211","","","","",NA,NA
"14584","Dmel","E3","FBgn0041255","","87B-87B","","",NA,NA
"14585","Dmel","E(csw)3B","FBgn0041256","","","","",NA,NA
"14586","Dmel","E(Src64)2B","FBgn0041257","","","","",NA,NA
"14587","Dmel","DyrkH","FBgn0041258","","h59-h61","","",NA,NA
"14588","Dmel","Circe\pol","FBgn0041340","","","","",NA,NA
"14589","Dmel","Circe\gag","FBgn0041341","","","","",NA,NA
"14590","Dmel","CG14599","FBgn0041574","","","","",NA,NA
"14591","Dmel","BC1","FBgn0041578","2-","","","",NA,NA
"14592","Dmel","whsc1","FBgn0041584","","","","",NA,NA
"14593","Dmel","l(3)S136802","FBgn0041589","3-","","","",NA,NA
"14594","Dmel","l(3)S052908a","FBgn0041591","3-","","","",NA,NA
"14595","Dmel","l(3)HC1","FBgn0041593","3-","","","",NA,NA
"14596","Dmel","l(3)10","FBgn0041594","3-","","","",NA,NA
"14597","Dmel","l(2)SK1","FBgn0041595","2-","","","",NA,NA
"14598","Dmel","l(2)PJ25","FBgn0041596","","38C1-38C10","","",NA,NA
"14599","Dmel","l(2)PJ20","FBgn0041597","","38C1-38C10","","",NA,NA
"14600","Dmel","l(2)Ia","FBgn0041598","2-","","","",NA,NA
"14601","Dmel","l(2)IIa","FBgn0041599","2-","","","",NA,NA
"14602","Dmel","gav","FBgn0041600","1-","","","",NA,NA
"14603","Dmel","g5","FBgn0041601","1-","","","",NA,NA
"14604","Dmel","g11","FBgn0041602","1-","","","",NA,NA
"14605","Dmel","fsco","FBgn0041603","3-","","","",NA,NA
"14606","Dmel","anon-23Ac","FBgn0041609","","","","",NA,NA
"14607","Dmel","X-element\ORF2","FBgn0041612","","","","",NA,NA
"14608","Dmel","X-element\ORF1","FBgn0041613","","","","",NA,NA
"14609","Dmel","TAS","FBgn0041614","","","","",NA,NA
"14610","Dmel","SM3-8","FBgn0041615","3-","","","",NA,NA
"14611","Dmel","SM3-6","FBgn0041616","3-","","","",NA,NA
"14612","Dmel","SM3-3","FBgn0041617","3-","68A-69A","","",NA,NA
"14613","Dmel","SM3-2","FBgn0041618","3-","","","",NA,NA
"14614","Dmel","SM2-1","FBgn0041619","2-","29C-30C","","",NA,NA
"14615","Dmel","HSE","FBgn0041631","","","","",NA,NA
"14616","Dmel","F-element\gag-r","FBgn0041632","","","","",NA,NA
"14617","Dmel","F-element\RTase","FBgn0041633","","","","",NA,NA
"14618","Dmel","EM3-1","FBgn0041635","3-","72D-73A","","",NA,NA
"14619","Dmel","teu","FBgn0041715","3-24","","","",NA,NA
"14620","Dmel","srn","FBgn0041716","3-56","","","",NA,NA
"14621","Dmel","rsh","FBgn0041722","","60E1-60E6","","",NA,NA
"14622","Dmel","Rt1a\pol","FBgn0041726","","","","",NA,NA
"14623","Dmel","Rt1a\gag","FBgn0041727","","","","",NA,NA
"14624","Dmel","p400","FBgn0041729","","","","",NA,NA
"14625","Dmel","ovr","FBgn0041730","1-","18E1-19A2","","",NA,NA
"14626","Dmel","mini-dumpy","FBgn0041732","","19A-19A","","",NA,NA
"14627","Dmel","mali","FBgn0041734","3-53","87B-87B","","",NA,NA
"14628","Dmel","l(3)65AEa","FBgn0041735","","65A1-65E1","","",NA,NA
"14629","Dmel","l(3)63Eg","FBgn0041736","","63E-63E","","",NA,NA
"14630","Dmel","l(3)63Ef","FBgn0041737","","63E-63E","","",NA,NA
"14631","Dmel","l(2)k17019a","FBgn0041738","","49B3-49B4","","",NA,NA
"14632","Dmel","l(2)EL3","FBgn0041739","","27C2-27C5","","",NA,NA
"14633","Dmel","l(2)DL1","FBgn0041740","","27C2-27C5","","",NA,NA
